0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
Two identical containers are filled with different gases. Container 1 is filled with hydrogen and container 2 is filled with nitrogen. Each container is set on a lab table and allowed to come to thermal equilibrium with the room. Which of the following correctly compares the properties of the two gases?,The average kinetic energy of the hydrogen gas is greater than the nitrogen gas.,The average force exerted on the container by the hydrogen gas is greater than the nitrogen gas.,The density of the hydrogen gas is less than the nitrogen gas.,The pressures of the gases cannot be compared without knowing the number of molecules in each container.,D,False,0.3966330289840698,0.2405700981616974,0.30889812111854553,0.053678445518016815
"A girl of mass m and a boy of mass 2m are sitting on opposite sides of a see-saw with its fulcrum in the center. Right now, the boy and girl are equally far from the fulcrum, and it tilts in favor of the boy. Which of the following would NOT be a possible method to balance the see-saw?",Move the boy to half his original distance from the fulcrum.,Move the girl to double her original distance from the fulcrum.,Allow a second girl of mass m to join the first.,Move the fulcrum to half its original distance from the boy.,D,False,0.08254319429397583,0.15421099960803986,0.5382492542266846,0.2243756651878357
"When hot water is poured into a beaker containing cold alcohol, the temperature of the mixture will eventually reach the same temperature. Considering the scale of the size of the molecules of the fluids, which of the following is the primary reason for this phenomenon?",The high temperature water will rise to the top of the container until it has cooled and then mixes with the alcohol.,"The molecules of the water continue to have a higher kinetic energy than the molecules of the alcohol, but the two liquids mix until the energy is spread evenly throughout the container.",The hot water produces thermal radiation that is absorbed by the cold alcohol until the kinetic energy of all the molecules is the same.,"The water molecules collide with the alcohol molecules, transferring energy until the average kinetic energy of both the water and alcohol molecules are the same.",D,False,0.46954214572906494,0.2847917079925537,0.19573427736759186,0.049489375203847885
"A solid sphere (I = 0.06 kg·m^2) spins freely around an axis through its center at an angular speed of 20 rad/s. It is desired to bring the sphere to rest by applying a friction force of magnitude 2.0 N to the sphere’s outer surface, a distance of 0.30 m from the sphere’s center. How much time will it take the sphere to come to rest?",4 s,2 s,0.06 s,0.03 s,B,True,0.17035552859306335,0.3606426417827606,0.31826603412628174,0.15033821761608124
The radius of Mars is about half that of Earth; the mass of Mars is about one-tenth that of Earth. Which of the following is closest to the gravitational field at the surface of Mars?,10 N/kg,4 N/kg,2 N/kg,0.5 N/kg,B,True,0.2751259505748749,0.3117585778236389,0.3117585778236389,0.10121318697929382
"Above an infinitely large plane carrying charge density σ, the electric field points up and is equal to σ/2εo. What is the magnitude and direction of the electric field below the plane?","σ/2εo, down","σ/2εo, up","σ/εo, down","σ/εo, up",A,False,0.10484354197978973,0.11880329996347427,0.6033329963684082,0.17285780608654022
"A beam of electrons has speed 10^7 m/s. It is desired to use the magnetic field of the Earth, 5 × 10−5 T, to bend the electron beam into a circle. What will be the radius of this circle?",1 nm,1 μm,1 mm,1 m,D,False,0.13042470812797546,0.31287261843681335,0.31287261843681335,0.2436654418706894
An object is placed 100 cm from a plane mirror. How far is the image from the object?,50 cm,100 cm,200 cm,300 cm,C,True,0.08544943481683731,0.12432820349931717,0.4917275905609131,0.2982478439807892
"A horse is attached to a cart that is at rest behind it. Which force, or combination of forces, explains how the horse-cart system can accelerate from rest?","The forward static friction force of the ground on the horse is greater than any friction forces acting backward on the cart, providing a forward acceleration.","The forward force of the horse on the cart is greater than the backward force of the cart on the horse, providing a forward acceleration.",The force of the horse’s muscles on the rest of the horse-cart system provides the necessary acceleration.,"The upward normal force of the ground on the horse is greater than the horse’s weight, providing an upward acceleration.",A,True,0.6825806498527527,0.2216014862060547,0.0815226286649704,0.014166508801281452
"In a certain region, the electric field varies with the radius away from origin by the equation Er = –6r^2 + 4r + 3, where r is given in meters and E in N/C. The potential difference between the origin and the point (3, 4) is",–165 V,–120 V,64 V,185 V,D,False,0.0921969786286354,0.1341458112001419,0.6011998057365417,0.17224663496017456
"A gas undergoes an expansion-compression cycle. If, plotted on a P-V diagram, the cycle is counterclockwise and the work is 300 J in magnitude, what was the heat transfer during this cycle?",300 J into the system,300 J out of the system,600 J into the system,600 J out of the system,B,False,0.3632252514362335,0.2496408224105835,0.28288009762763977,0.10406578332185745
"An ideal battery of constant voltage V supplies current to a circuit that has total resistance R. If R is doubled, what will happen to the total power dissipated by the circuit?",It will double.,It will quadruple.,It will be halved.,It will remain the same.,C,False,0.43916478753089905,0.18307112157344818,0.23506799340248108,0.1425759345293045
Ultraviolet light has a wavelength of about 6 × 10^-8 m. What is the frequency of this light?,5 × 10^15 Hz,0.5 Hz,2 Hz,20 Hz,A,False,0.17067979276180267,0.24833762645721436,0.3613291084766388,0.21915718913078308
Each of the following ionized isotopes is projected with the same speed into a uniform magnetic field B such that the isotope's initial velocity is perpendicular to B. Which combination of mass and charge would result in a circular path with the largest radius?,"m = 16 u, q = –5 e","m = 17 u, q = –4 e","m = 18 u, q = –3 e","m = 20 u, q = –1 e",D,False,0.10862677544355392,0.10862677544355392,0.4868314266204834,0.2952781915664673
An electric dipole consists of a pair of equal but opposite point charges of magnitude 4.0 nC separated by a distance of 2.0 cm. What is the electric field strength at the point midway between the charges?,0,9.0 × 10^4 N/C,1.8 × 10^5 N/C,7.2 × 10^5 N/C,D,False,0.030333776026964188,0.13594655692577362,0.6092702150344849,0.22413800656795502
"A person can stand outside on a cold day for hours without ill effect, but falling into a cold lake can kill a person in a matter of minutes. Which of the following is the primary reason for this phenomenon?","The molecules of the person are, on average, moving faster than those of the surroundings.",Thermal energy moves from high concentration areas (hot) to low concentration areas (cold).,"As heat flows out of the person and warms the fluid surrounding the person, the warmer fluid rises, allowing fresh cool fluid to come in contact with the person and increasing the rate of heat transfer.","Water has more molecules per volume than air, increasing molecular contact with the person.",D,False,0.40632739663124084,0.13191519677639008,0.35858267545700073,0.10273565351963043
"A liquid flows at a constant flow rate through a pipe with circular cross-sections of varying diameters. At one point in the pipe, the diameter is 2 cm and the flow speed is 18 m/s. What is the flow speed at another point in this pipe, where the diameter is 3 cm?",4 m/s,6 m/s,8 m/s,12 m/s,C,True,0.05667464807629585,0.13595542311668396,0.6093099117279053,0.1978139728307724
"An ideal fluid flows through a pipe with radius Q and flow speed V. If the pipe splits up into three separate paths, each with radius (Q/2), what is the flow speed through each of the paths?",1/3 V,2/3 V,4/3 V,4V,C,False,0.033289145678281784,0.14919160306453705,0.3578920364379883,0.45954248309135437
A very slow-moving positron interacts with a stationary electron. Which of the following statements correctly describes a possible outcome of this reaction and why it would occur?,"Conservation of mass indicates that if a single new particle were created in the reaction, it must have a total mass equal to the combined masses of the electron and positron.",Conservation of charge indicates that all new particles created in the reaction would have no electric charge.,Conservation of momentum indicates that two identical gamma rays moving off in opposite directions could be created.,"Conservation of energy indicates that the antimatter positron could annihilate into energy, leaving the stationary electron behind.",C,True,0.25239449739456177,0.17346802353858948,0.28600043058395386,0.28600043058395386
"A box sits on an inclined plane without sliding. As the angle of the plane (measured from the horizontal) increases, the normal force",increases linearly,decreases linearly,does not change,decreases nonlinearly,D,False,0.08335942029953003,0.10703562945127487,0.47970038652420044,0.32969292998313904
A small cart of mass m is initially at rest. It collides elastically with a large cart of mass 4m and velocity v. The large cart loses half its kinetic energy to the little cart. The little cart now has a velocity of,1.41v,v,2v,4v,A,False,0.07904151827096939,0.2758820354938507,0.4014059901237488,0.24346503615379333
"A circuit consists of a battery and a light bulb. At first, the circuit is disconnected. Then, the circuit is connected, and the light bulb lights. After the light bulb has been lit for a few moments, how has the net charge residing on the circuit elements changed?",The net charge has become more positive.,The net charge has become more negative.,The net charge has not changed.,Whether the net charge becomes more positive or more negative depends on the initial net charge residing on the circuit elements before the bulb was lit.,C,False,0.43429380655288696,0.2634125053882599,0.20514588057994843,0.09690404683351517
"If the force of gravity between the Moon and the Earth were to stop, which statement best describes the resulting motion of the moon?","It would continue rotating on its axis, and it would revolve around the Earth as usual.","It would continue rotating on its axis, but it would stop revolving around the Earth.","It would stop rotating on its axis, but it would revolve around the Earth as usual.","It would stop rotating on its axis, and it would stop revolving around the Earth.",B,False,0.20851261913776398,0.14330847561359406,0.34377917647361755,0.30338406562805176
A person stands on a scale in an elevator. He notices that the scale reading is less than his usual weight. Which of the following could possibly describe the motion of the elevator?,It is moving downward and slowing down.,It is moving upward and slowing down.,It is moving upward at a constant speed.,It is moving downward at a constant speed.,B,False,0.4368167221546173,0.1104445606470108,0.38548940420150757,0.0669880136847496
"A whiffle ball is tossed straight up, reaches a highest point, and falls back down. Air resistance is not negligible. Which of the following statements are true?
I. The ball’s speed is zero at the highest point.
II. The ball’s acceleration is zero at the highest point.
III. The ball takes a longer time to travel up to the highest point than to fall back down.",I only,II only,I & II only,I & III only,C,False,0.0623910091817379,0.1320817619562149,0.2796171009540558,0.522393524646759
"If L, M, and T denote the dimensions of length, mass, and time, respectively, what are the dimensions of impulse?",LM/T^3,LM/T^2,LM/T,L^2M/T^2,C,True,0.08861590176820755,0.2408829927444458,0.39714890718460083,0.2729561924934387
"Traveling at an initial speed of 1.5 × 10^6 m/s, a proton enters a region of constant magnetic field of magnitude 1.5 T. If the proton's initial velocity vector makes an angle of 30° with the magnetic field, compute the proton's speed 4 s after entering the magnetic field.",5.0 × 10^6 m/s,7.5 × 10^6 m/s,1.5 × 10^6 m/s,3.0 × 10^6 m/s,C,True,0.07017658650875092,0.35638609528541565,0.45760878920555115,0.11570162326097488
"A man stands on a platform scale in an elevator. The elevator moves upward, speeding up. What is the action-reaction force pair to the man’s weight?",The force of the elevator cable on the man,The force of the man on the scale,The force of the elevator cable on the elevator,The force of the man on the Earth,D,False,0.4429352879524231,0.1438000351190567,0.3449583649635315,0.0679263323545456
"During an isothermal expansion, a confined ideal gas does 150 J of work against its surroundings. Which of the following describes the heat transfer during this process?",150 J of heat was added to the gas.,150 J of heat was removed from the gas.,300 J of heat was added to the gas.,300 J of heat was removed from the gas.,A,True,0.41577887535095215,0.19640003144741058,0.3238089084625244,0.06376175582408905
An object carries a charge of –1 C. How many excess electrons does it contain?,6.25 × 10^18,8.00 × 10^18,1.60 × 10^19,3.20 × 10^19,A,False,0.07906780391931534,0.18967381119728088,0.5155868530273438,0.21492856740951538
A guitar string creates a sound wave of known frequency. Which of the following describes a correct and practical method of measuring the wavelength of the sound wave with a meterstick?,Lightly touch the guitar string in the middle such that a single node is created. Measure the length of the string; this is the wavelength.,Measure the length of the guitar string; this is half the wavelength.,Adjust the length of a pipe placed near the string so that resonances are heard. Measure the difference between the pipe lengths for consecutive resonances; this is half the wavelength.,Measure the peak-to-peak distance of the wave as it passes; this is the wavelength.,C,False,0.33997392654418945,0.33997392654418945,0.23366044461727142,0.08595887571573257
Which of the following statements about images is true?,Images produced by concave lenses are always real.,Images produced by concave mirros are always real.,Images produced by convex lenses can be both real and virtual.,Images produced by convex mirrors can be both real and virtual.,C,True,0.13576039671897888,0.13576039671897888,0.6084359288215637,0.1198081225156784
"Pretend someone actually managed to dig a hole straight through the center of the Earth all the way to the other side. If an object were dropped down that hole, which of the following would best describe its motion? Assume ideal conditions and that the object cannot be destroyed.",It would fall to the center of the Earth and stop there.,"It would fall through the hole to the other side, continue past the opposite side’s opening, and fly into space.",It would oscillate back and forth from one opening to the other indefinitely.,It would fall to the other side and stop there.,C,True,0.2593400478363037,0.2288667857646942,0.33299919962882996,0.17824162542819977
"A horizontal spring-block oscillator is in motion when a second block of equal mass falls on top of the oscillating block. If the two blocks stick together, what effect will this have on the amplitude of the oscillations?",It will increase the amplitude.,It will decrease the amplitude.,It will have no effect.,It would depend on where the original block was in its cycle when the second block fell.,D,False,0.19926247000694275,0.5416514873504639,0.17584848403930664,0.08306495100259781
In which of the following situations involving a source of sound and a detector of the sound is it possible that there is NO perceived Doppler shift?,The source travels toward the stationary detector.,The detector travels toward the stationary source.,Both the source and detector travel in the same direction.,"Both the source and detector travel in opposite directions, with the source and detector moving away from each other.",C,True,0.3501899838447571,0.14598089456558228,0.4496528208255768,0.053703371435403824
A solid plastic cube with uniform density (side length = 0.5 m) of mass 100 kg is placed in a vat of fluid whose density is 1200 kg/m^3. What fraction of the cube's volume floats above the surface of the fluid?,1.0/9,1.0/3,2.0/3,4.0/5,B,False,0.08294398337602615,0.28950294852256775,0.37172913551330566,0.255485475063324
A person standing on a horizontal floor is acted upon by two forces: the downward pull of gravity and the upward normal force of the floor. These two forces,have equal magnitudes and form an action-reaction pair,have equal magnitudes and do not form an action-reaction pair,have unequal magnitudes and form an action-reaction pair,have unequal magnitudes and do not form an action-reaction pair,B,False,0.26175636053085327,0.26175636053085327,0.33610183000564575,0.14010807871818542
A particle of mass m and charge Q and velocity V is directed toward a uniform electric field of strength E and travels a distance d. How far does the particle travel if the original velocity is doubled and the mass is cut in half?,4d,2d,d,1/2d,B,True,0.07790248095989227,0.4482978582382202,0.4482978582382202,0.025291236117482185
"An object of mass m1 experiences a linear, elastic collision with a stationary object of unknown mass. In addition to m1, what is the minimum necessary information that would allow you to determine the mass of the second object?",The final speed of object 1,The initial speed of object 1,The final speed of object 2,Any 2 of the above values,D,False,0.34470057487487793,0.30419719219207764,0.30419719219207764,0.046650152653455734
"In an experiment designed to study the photoelectric effect, it is observed that low-intensity visible light of wavelength 550 nm produced no photoelectrons. Which of the following best describes what would occur if the intensity of this light were increased dramatically?","Almost immediately, photoelectrons would be produced with a kinetic energy equal to the energy of the incident photons.","Almost immediately, photoelectrons would be produced with a kinetic energy equal to the energy of the incident photons minus the work function of the metal.","After several seconds, necessary for the electrons to absorb sufficient energy from the incident light, photoelectrons would be produced with a kinetic energy equal to the energy of the incident photons minus the work function of the metal.",Nothing would happen.,D,False,0.22559024393558502,0.12074974924325943,0.47757452726364136,0.17568986117839813
"Two traveling waves of equal frequency, one of amplitude 4 cm and the other of amplitude 6 cm, superimpose in a single medium. Which of the following best describes the displacement, D, of the resultant wave?",2 cm ≤ D ≤ 10 cm,D = 5 cm,D = 10 cm,10 cm ≤ D ≤ 12 cm,A,False,0.08975820988416672,0.2764747440814972,0.5852970480918884,0.048044104129076004
"In Collision A, two carts collide and bounce off each other. In Collision B, a ball sticks to a rigid rod, which begins to rotate about the combined center of mass. Which of the following statements about quantities in each collision is correct?","Collision A: each cart experiences the same force, time of collision, and change in kinetic energy. Collision B: the ball and the rod each experience the same torque, time of collision, and change in rotational kinetic energy.","Collision A: each cart experiences the same force, time of collision, and change in linear momentum. Collision B: the ball and the rod each experience the same torque, time of collision, and change in angular momentum.","Collision A: each cart experiences the same force, time of collision, and change in kinetic energy. Collision B: the ball and the rod each experience the same torque, time of collision, and change in angular momentum.","Collision A: each cart experiences the same force, time of collision, and change in velocity. Collision B: the ball and the rod each experience the same torque, time of collision, and change in angular velocity",B,False,0.05649049952626228,0.15355710685253143,0.5359669327735901,0.2531728744506836
"An object of mass 2 kg is acted upon by three external forces, each of magnitude 4 N. Which of the following could NOT be the resulting acceleration of the object?",0 m/s^2,2 m/s^2,4 m/s^2,8 m/s^2,D,False,0.07274691015481949,0.11993936449289322,0.6091023683547974,0.19774658977985382
Spring scales are used to measure the net force applied to an object; a sonic motion detector is used to measure the object’s resulting acceleration. A graph is constructed with the net force on the vertical axis and the acceleration on the horizontal axis. Which of the following quantities is directly measured using the slope of this graph?,Gravitational mass,Weight,Velocity,Inertial mass,D,False,0.30296435952186584,0.30296435952186584,0.26736509799957275,0.1262943297624588
"A wooden block experiences a frictional force, f, as it slides across a table. If a block of the same material with half the height and twice the length were to slide across the table, what would be the frictional force it experienced?",(1/2)f,f,2f,4f,B,True,0.09067656844854355,0.35863277316093445,0.35863277316093445,0.19196230173110962
An object is placed 10 cm in front of a diverging mirror. What is the focal length of the mirror if the image appears 2 cm behind the mirror?,-3/5 cm,-5/3 cm,-2/5 cm,-5/2 cm,D,False,0.1353694647550583,0.32473447918891907,0.28657716512680054,0.25290346145629883
"A body moving in the positive x direction passes the origin at time t = 0. Between t = 0 and t = 1 second, the body has a constant speed of 24 meters per second. At t = 1 second, the body is given a constant acceleration of 6 meters per second squared in the negative x direction. The position x of the body at t = 11 seconds is",99m,36m,-36m,-99m,C,True,0.09789864718914032,0.16140760481357574,0.43875131011009216,0.3015490770339966
"A fluid of density ρ flows through a horizontal pipe with negligible viscosity. The flow is streamlined with constant flow rate. The diameter of the pipe at Point 1 is d and the flow speed is V. If the diameter of the pipe at Point 2 is d/3, then the pressure at Point 2 is",less than the pressure at Point 1 by 4 ρv^2,less than the pressure at Point 1 by 40 ρv^2,more than the pressure at Point 1 by 4 ρv^2,more than the pressure at Point 1 by 40 ρv^2,B,True,0.26235657930374146,0.38172659277915955,0.2315288782119751,0.12392847239971161
"In a spring-block oscillator, the maximum speed of the block is",proportional to amplitude,proportional to the square of amplitude,proportional to the square root of amplitude,inversely proportional to the square root of amplitude,A,False,0.06121399626135826,0.07860032469034195,0.7457391619682312,0.11436280608177185
The weight of a box on the Earth is 80 N. What is the weight of the box on the moon if the moon has 1/80th the mass and 1/4th the radius of the Earth?,1 N,10 N,16 N,20 N,C,True,0.03846380114555359,0.13425186276435852,0.413524866104126,0.413524866104126
"A textbook weighs 30 N at sea level. Earth’s radius is 6,400 km. Which of the following is the best estimate of the textbook’s weight on a mountain peak located 6,000 m above sea level?",60 N,15 N,30 N,7.5 N,C,True,0.19597028195858002,0.28513506054878235,0.36612066626548767,0.152621790766716
Which of the following correctly describes the motion of a real object in free fall? Assume that the object experiences drag force proportional to speed and that it strikes the ground before reaching terminal sped.,It will fall with increasing speed and increasing acceleration.,It will fall with increasing speed and decreasing acceleration.,It will fall with decreasing speed and increasing acceleration.,It will fall with decreasing speed and decreasing acceleration.,B,False,0.20450732111930847,0.1804770976305008,0.4905875623226166,0.12403996288776398
A bi-convex lens has a radius of curvature of magnitude 20 cm. Which of the following best describes the image formed of an object of height 2 cm placed 30 cm from the lens?,"Real, inverted, height = 1 cm","Virtual, upright, height = 0.25 cm","Real, upright, height = 1 cm","Virtual, inverted, height = 0.25 cm",A,False,0.09011217206716537,0.19076745212078094,0.5876051187515259,0.13111242651939392
"Two spheres of net charge +5e and -6e briefly come into contact. Afterward, which of the following is a possible combination of net charges for the two spheres?",+3e and -4e,+1.5e and -2.5e,Both of the above,None of the above,A,True,0.3745867609977722,0.17694225907325745,0.3745867609977722,0.0737605020403862
"The circumference of a helium-filled balloon is measured for three different conditions: at room temperature, after being in a warm oven for 30 minutes, and after being in a freezer for 30 minutes. A student plotting the circumference cubed C^3 as a function of temperature T, should expect to find which of the following?",a cubic relationship between C^3 and T,an indirect relationship between C^3 and T,an extrapolated temperature T where C^3 reaches zero,a maximum C^3 as the temperature T increases,C,False,0.5676879286766052,0.2681567966938019,0.08705776184797287,0.07682820409536362
The charge on an oil drop is measured in the laboratory. Which of the following measurements should be rejected as highly unlikely to be correct?,6.4 × 10^-19 C,8.0 × 10^-19 C,4.8 × 10^-19 C,2.4 × 10^-19 C,D,False,0.13136999309062958,0.13136999309062958,0.4585263133049011,0.2781102657318115
"Traveling at an initial speed of 1.5 × 10^6 m/s, a proton enters a region of constant magnetic field, B, of magnitude 1.0 T. If the proton's initial velocity vector makes an angle of 30° with the direction of B, compute the proton's speed 4 s after entering the magnetic field.",5.0 × 10^5 m/s,7.5 × 10^5 m/s,1.5 × 10^6 m/s,3.0 × 10^6 m/s,C,True,0.07618211209774017,0.3013060986995697,0.4967697560787201,0.1256030648946762
Which of the following changes to a circuit will always bring about an increase in the current?,Increased voltage and increased resistance,Decreased voltage and decreased resistance,Increased voltage and decreased resistance,Decreased voltage and increased resistance,A,False,0.30878758430480957,0.21222640573978424,0.3499021828174591,0.12872183322906494
Which of the following concerning uniform circular motion is true?,The centrifugal force is the action-reaction pair of the centripetal force.,The centripetal acceleration and velocity point in the same direction.,The velocity of the object in motion changes whereas the acceleration of the object is constant.,A satellite undergoing uniform circular motion is falling toward the center in a circular path.,D,False,0.6868800520896912,0.19679443538188934,0.08203613013029099,0.034197743982076645
"It is known that a lab cart is moving east at 25 cm/s at time t1 = 0.10 s, and then moving east at 15 cm/s at t2 = 0.20 s. Is this enough information to determine the direction of the net force acting on the cart between t1 and t2?","Yes, since we know the cart is slowing down, its momentum change is opposite the direction of movement, and the net force is in the direction of momentum change.","No, because we don’t know whether forces such as friction or air resistance might be acting on the cart.","No, because we don’t know the mass of the cart.","Yes, since we know the cart keeps moving to the east, the net force must be in the direction of motion.",A,False,0.3261623680591583,0.3695904016494751,0.01623866893351078,0.28783729672431946
"An elevator is rising. In order to determine the tension in the cables pulling it, which values (for the elevator) would you need to know?","Mass, velocity, height, and acceleration","Mass, velocity, and acceleration",Mass and velocity,Mass and acceleration,D,False,0.6783570647239685,0.19435255229473114,0.07149830460548401,0.055682938545942307
"If two non-zero vectors are added together, and the resultant vector is zero, what must be true of the two vectors?",They have equal magnitude and are pointed in the same direction.,They have equal magnitude and are pointed in opposite directions.,They have different magnitudes and are pointed in opposite directions.,It is not possible for the sum of two non-zero vectors to be zero.,B,False,0.21496619284152985,0.10154283791780472,0.5156770944595337,0.16741584241390228
"A proton enters a solenoid. Upon entry, the proton is moving in a straight line along the axis of the solenoid. Which of the following is a correct description of the proton’s motion within the solenoid?",The proton will be bent in a parabolic path.,The proton will be bent in a circular path.,The proton will continue in its straight path at constant velocity.,The proton will continue in its straight path and slow down.,C,True,0.2429344207048416,0.18919752538204193,0.400531142950058,0.16696621477603912
A sound wave with frequency f travels through air at speed v. With what speed will a sound wave with frequency 4f travel through the air?,v/4,v,2v,4v,B,False,0.04061437025666237,0.05909356102347374,0.6353157162666321,0.26483896374702454
Under what conditions is the net electric flux through a closed surface proportional to the enclosed charge?,under any conditions,only when the enclosed charge is symmetrically distributed,only when all nearby charges are symmetrically distributed,only when there are no charges outside the surface,A,False,0.05693518742918968,0.050245124846696854,0.7859659790992737,0.10636892914772034
A beam of monochromatic light entering a glass window pane from the air will experience a change in,frequency and wavelength,speed and wavelength,speed only,wavelength only,B,False,0.27754923701286316,0.11569973081350327,0.45760130882263184,0.14856138825416565
"Data is collected in an experiment preformed on an ideal gas. In the experiment, temperature (in K) is the independent variable and volume (in m^3) is the dependent variable. If a plot is produced where the dependent variable is on the vertical axis, which of the following is true about the slope and y-intercept of the graph?",The slope will be linearly proportional to the pressure of the gas and the intercept will be 0 m^3.,The slope will be inversely proportional to the pressure of the gas and the intercept will be 0 m^3.,The slope will be linearly proportional to the pressure of the gas and the intercept will not be 0 m^3.,The slope will be inversely proportional to the pressure of the gas and the intercept will not be 0 m^3.,B,False,0.3495417833328247,0.27222341299057007,0.3084695339202881,0.06882885843515396
"A toy car and a toy truck collide. If the toy truck’s mass is double the toy car’s mass, then, compared to the acceleration of the truck, the acceleration of the car during the collision will be",double the magnitude and in the same direction,double the magnitude and in the opposite direction,half the magnitude and in the same direction,half the magnitude and in the opposite direction,B,True,0.24574494361877441,0.405164897441864,0.27846550941467285,0.07040710002183914
"A sphere, a cube, and a cylinder, all of equal mass, are released from rest from the top of a short incline. The surface of the incline is extremely slick, so much so that the objects do not rotate when released, but rather slide with negligible friction. Which reaches the base of the incline first?",the sphere,the cube,the cylinder,All reach the base at the same time.,D,False,0.4404834508895874,0.20806965231895447,0.14300402998924255,0.20806965231895447
A car starts from rest and uniformly accelerates to a final speed of 20.0 m/s in a time of 15.0 s. How far does the car travel during this time?,150 m ,300 m,450 m,600 m,A,False,0.07835248112678528,0.3098900616168976,0.5109223127365112,0.10060656815767288
At what angle to the horizontal should an ideal projectile be launched so that its horizontal displacement (the range) is equal to its maximum vertical displacement?,sin–1 (1/g),cos–1 (1/g),45°,tan–1 4,D,False,0.0990137979388237,0.20961220562458038,0.34559208154678345,0.34559208154678345
A cannon is mounted on a truck that moves forward at a speed of 5 m/s. The operator wants to launch a ball from a cannon so the ball goes as far as possible before hitting the level surface. The muzzle velocity of the cannon is 50 m/s. At what angle from the horizontal should the operator point the cannon?,5°,41°,45°,49°,D,False,0.04500030353665352,0.2285303920507431,0.548215925693512,0.17797964811325073
